Gene,CgB41,CgB44,Cg15m1,Cg15m2,Cg30m1,Cg30m2,Cg45m1,Cg45m2,Cg1h1,Cg1h2,Cg1.5h1,Cg1.5h2,Cg2h1,Cg2h2,Cg3h1,Cg3h2,Cg4h1,Cg4h2,Cg6h1,Cg6h2,Cg8h1,Cg8h2
gene-GWK60_M02893,3.71729323038155,3.9146841689072,5.21988100654123,4.99323834220827,4.30505710446957,4.25226308197779,5.70599737121477,5.85333361442373,6.42115990374245,6.48146194684509,6.46540985708678,6.47561788416624,6.49031179281452,6.28322469221338,6.27690793288844,6.06035895998909,5.92373891868177,5.81233835876546,5.42300764891457,5.67309159676597,5.61103656078093,5.42676104212869
gene-GWK60_M02915,5.67519108644642,5.65923342284158,5.81731269175192,5.86549380284749,5.76520334424064,5.8226506402417,5.88630522068423,5.78246798084797,5.85159007749613,5.87342610287125,5.58638509889659,5.63853374329895,5.38967951897679,5.62235369180443,5.12948695242471,5.2638258168644,5.27830798195061,5.32257971341842,5.14045621485609,5.18974082462579,5.18894259070847,5.24125383535382
gene-GWK60_M02937,5.77411686524973,5.72146274525216,5.62837337181566,5.53698469989198,5.92344578572206,6.09361417952324,6.3086341894252,6.36438354458057,6.48966301387522,6.39872555212,5.90286254007525,5.99996011515028,5.66736705195289,5.84037506308915,5.42948708280538,5.65953731048779,5.59686098318996,5.66530778313386,5.63606456605683,5.51037572801831,5.58654084611592,5.49798043142241
gene-GWK60_M02959,6.00200613224952,5.84618465895982,5.91821280198618,5.94687761349077,6.24022150792112,6.37785311993581,5.61202667993352,5.67260875358242,4.70800436431669,4.73603125770523,4.76211428099857,4.8491579799874,4.80556461686561,4.86368000801273,5.26277084392401,5.14913164854063,5.30741119956778,5.27610163003261,5.13130095264389,5.27369016527283,5.22324516757687,5.22955270791068
gene-GWK60_M02981,6.49732641182288,6.43335084326394,6.55550077816368,6.52282156547018,6.23144379012816,6.2855002805975,6.57767009063352,6.70732587939674,6.81042226981083,6.86861441369127,6.96805973888201,7.04703693515838,7.0697114702329,7.06873301668499,6.96732399360619,6.93131137600441,7.01743733732375,6.97695139496826,6.96851223179568,6.93413173508635,6.89726711466559,7.02382743021285
gene-GWK60_M03003,6.28289653720256,6.27176002286536,6.749766056024,6.68168555418137,6.89463350724145,6.7154834084232,7.72814853632953,7.74473833758097,8.07724725402061,8.07377747119768,8.09538385312468,8.15952317463222,7.98453646513543,7.98800371914698,7.46704923875928,7.80204166128662,7.83956765575778,7.75746461664531,7.78061652025591,7.9098105888929,8.15416321789439,7.95203424129126
gene-GWK60_M03025,6.92441851462673,7.01461207921427,7.21014034144205,7.07233007387134,6.97505273771791,6.91674681259271,7.6294080078565,7.68222375787151,8.20967725040366,8.17781321837039,8.64983544587501,8.65100707632621,8.66717494524958,8.62141380528814,8.4238735672437,8.5139477515721,8.42448101179142,8.29097589003734,8.47950052101508,8.5714950983234,8.67503255562309,8.65638146623287
gene-GWK60_M03047,6.82322797710518,6.89069553092404,7.31974217013791,7.22669234199824,6.30649643383478,6.37056082169515,7.45970418170182,7.44350503352515,7.9569582534804,8.00393195487447,8.28880287422221,8.37009964221256,8.27709052709094,8.3075262698107,7.97428795897174,7.86759913637098,7.91090137263458,7.73994739692859,7.86229106466277,7.83171306593301,8.02491384492409,8.03224024935611
gene-GWK60_M03069,6.52896038999526,6.49798693261191,6.18442588404824,6.20685231119533,6.45997457797328,6.49950399461918,6.18457710951917,6.10130347851089,5.98169539425831,5.99105521738708,5.8348157875498,5.86396416224987,5.85735838670975,5.75766437721223,5.84146569434755,5.810162753915,5.89406923789005,5.75279463748335,5.84201349539637,5.82913424773071,5.73657305287374,5.69992084332233
gene-GWK60_M03091,9.49203372214975,9.54341763738272,9.37383280266824,9.25409642801667,9.3308264728792,9.30593669335754,9.84822474165046,9.98832465837518,9.93746799969954,9.97520558213018,9.62923590327005,9.62205240282014,9.13152281625942,9.09890018600934,9.0446107448255,8.7751836911546,8.81438622624104,8.66789275467898,8.52337853179704,8.6018271937997,8.45070123601949,8.42245516455217
gene-GWK60_M03113,6.9416736614196,6.94676578160353,7.22717552636117,7.31684539002187,7.31281682474306,7.27448302654873,7.59295599647301,7.57510621625686,7.93860203822738,7.97014287539093,8.16039798132158,8.20210701120123,8.31262308279534,8.3264505547273,8.07327564263676,8.28594171197111,8.25417131185724,8.2447089608291,8.14936051100297,8.17038083169443,8.25811944184266,8.21063917366725
gene-GWK60_M03135,3.49982511264235,3.34952150723317,3.00903102259746,2.86887645399637,2.8849513859702,2.83261436294626,3.15144274285488,2.6580278369296,1.78292412042352,2.02464640473103,1.77301578645544,1.91009414176215,1.91510343464549,1.69815221005286,2.612898261136,2.45485839794301,2.99391165854571,2.87764535695675,2.96856976961376,2.63673702170328,2.44057289688389,2.90188018470888
gene-GWK60_M03157,3.66284195999405,3.64183373197184,3.67986480239872,3.56795108138712,3.62917809254134,3.5681630486181,3.60610916025517,3.73976790537152,3.19332224137261,3.36374811722535,2.94109890549055,2.91641134207218,3.00305650729243,3.21715565060491,3.65746390704707,3.20675329252782,3.39054139786538,3.33604172266223,3.41128903914962,3.56393802334415,3.10606092098135,3.27515814004289
gene-GWK60_M03201,6.84580813027194,6.90044231043689,6.01884046672328,6.0892455081684,6.89254705361359,6.9145913279999,6.96561096247053,6.88029031234448,6.83493520371038,6.81741177687263,6.47757899799551,6.4858254324791,5.81028649413823,5.80955760466813,6.82210184147123,6.4855892803382,6.81256681685458,6.76261176194786,6.63709503584684,6.61235511898139,6.39392511346228,6.54015938024807
gene-GWK60_M03223,7.71774922521094,7.79235303963257,7.52120492458869,7.4833183516678,7.25552317002912,7.19644321527846,7.74300337649943,7.75884977626733,7.89224702705708,7.87978537479877,7.84306210439559,7.89212704166489,7.75249582979179,7.673094253527,7.31704494172378,7.4947573684721,7.31481263863216,7.34193671173712,7.28359647822749,7.19485827561679,7.22689819734264,7.22514226124253
gene-GWK60_M03245,7.42192923404559,7.41582159814517,7.83689109235195,7.74190299990977,7.20821518854702,7.11636939836981,7.90932477206215,8.06043101737845,8.46657105798699,8.50711518369407,8.68953821710473,8.73351780849261,8.71228285683464,8.66020654596065,8.50423081083704,8.33786507972366,8.26742276544504,8.2108755587464,8.13362909508632,8.14631372467879,8.2272889863529,8.22118166721842
gene-GWK60_M03267,0.879386257891742,0.49243197358629,0.377239121037591,-0.140573055243321,0.775965266905676,1.25471560582078,-0.253371060378763,0.843203452997776,0.096404172238204,-0.0644289246117168,0.473982323309837,0.124816295959531,0.795656305406477,1.0627850922891,1.02290707648267,1.38267153616823,2.09061394711611,2.04436899070044,2.05946935746567,1.92909298600537,2.36577288831282,2.16569886808996
gene-GWK60_M03289,9.36515113723488,9.38735055919148,9.54586874331668,9.36238629392475,5.98479669298631,5.99125167266215,9.1627271974103,9.26837509960932,11.1715003664519,11.2073497783416,10.5952060504869,10.5422777329635,9.83826365051396,9.8285995447648,9.26845359167277,9.1789750978403,8.96581623204539,8.80088849235717,8.65346007666882,8.67470385816333,8.73009581942051,8.73997501080867
gene-GWK60_M03311,4.88792812564781,4.78231322516231,5.38175667836097,5.35596545036394,5.74221473867391,5.74734544098914,7.0217987870357,7.04399055099594,7.42403032992109,7.35705271021064,7.04742011603775,7.0316359690503,6.7320595342567,6.60291774340094,6.84787093842183,6.48659519032429,6.62229179877305,6.53070983170293,6.68042232471344,6.62306366655712,6.60620435162164,6.61244420611168
gene-GWK60_M03333,-2.62982668945393,-3.21848360044114,-1.35437193892632,-1.50020630189882,-2.60163681114711,-2.57861901397896,-2.23831587072327,-1.29119879416656,0.00718688666646249,0.709675297746227,1.79795356716271,0.527487984586586,1.35054450557487,1.4877495831023,1.25777315016725,0.941096795847617,0.713403161593877,0.804176214973078,0.739257633775791,0.746258983229328,0.939390555300206,0.956556542533192
gene-GWK60_M03377,1.25150232280512,1.83691344586397,1.74040464381721,2.10118329286423,1.29717282029946,1.29052385621689,1.78719626651888,2.11234081127708,3.12074496823507,3.44845645731483,4.57381488995272,4.3798486426434,4.9671824475747,5.10197831579246,5.51674796808939,5.36793559059277,5.46899566288346,5.30532542506647,5.35542228990019,5.43758107637009,5.58324309932646,5.71305199353304
gene-GWK60_M03399,4.86399279179989,4.72945363149981,5.10090269825868,5.13131263008469,5.86221550218292,5.72951999072825,3.61843700431523,3.58181392171621,1.3100827429918,1.13839694930506,2.06520973120145,1.54390177523646,2.52325879557818,2.30776822640837,3.92438766263595,3.45716826358737,3.73918297098005,3.82463189293882,3.86453368658245,3.94626034354075,3.44087591926169,3.46008981196898
gene-GWK60_M03443,9.25749800174824,9.28482029335962,9.26655591907035,9.26192398839345,9.05672876106004,8.86175652216586,9.40923964567281,9.45934961389003,9.72592431248841,9.80786102321005,9.6931116660667,9.64247390451629,9.44854033670709,9.44808643864852,9.02594796677156,9.14593021906768,8.94223608845892,8.91429870406634,8.77071450501548,8.86489921615509,8.76619424525158,8.64543262452628
gene-GWK60_M03465,7.06577527996918,6.98038094848542,6.97265899374625,7.07434331890378,7.08633359170044,6.77305134331409,7.2071704725984,7.17002711923059,7.18372473974388,7.11585429938466,7.17613049348444,7.05086162444466,6.95334119833049,6.90610605526303,6.79983003864289,6.85702764122598,6.733018883309,6.8786274173731,6.83334109140046,6.79754847384702,6.80260586280697,6.83939419750442
gene-GWK60_M03487,7.04995021465429,7.04467306681086,6.84826401101003,6.80030185770388,7.05992757480868,7.01097820842265,6.6219672039055,6.55203838865438,5.98466210982766,5.85238288651638,5.61410195949455,5.51550170115597,5.94031516220924,5.89343871753613,6.39937772365984,6.18704702594532,6.05104201029073,6.23210714330145,6.2165289475859,6.30275879500646,5.97541964046338,5.83217569221788
gene-GWK60_M03509,5.60151098945756,5.5338207719915,6.39164281414582,6.3088892259809,5.76063483469255,5.90002616047563,5.50819732648076,5.55368923193576,5.55768990727,5.46390167151498,6.06938903279203,6.09785619771852,6.39482664260933,6.44600021445684,6.56362003245697,6.59223716172719,6.65379335494484,6.6248997835747,6.5648094910106,6.63776087639298,6.5277485880898,6.5692566278166
gene-GWK60_M03531,5.28439387442218,5.28640003390664,5.24383958577105,5.22920206246042,5.97036141175032,6.16166143473976,4.6988404328082,4.4576561978187,2.58632952078562,2.70097380830901,2.48102843445414,2.95611005808624,3.46482509438827,3.37856216278912,4.40643377022996,4.08601385072304,4.59858908417812,4.53983435039598,4.58655805265899,4.3228540376715,4.39662855348988,4.30973825536177
gene-GWK60_M03553,5.74091630776432,5.70101643814723,6.0137823386526,5.80487047497027,5.65792252988053,5.74895506815432,5.65753865188154,5.66963608245662,5.57137085144796,5.67677610898668,5.66136094115479,5.64259464326002,5.5963011021626,5.55807326832767,5.62639724471235,5.60314778076327,5.45776143425385,5.49143873564073,5.36169892948102,5.34508327757393,5.38917257658347,5.22955270791068
gene-GWK60_M03575,4.21457191993204,4.21786206540859,4.84590426237338,4.81238608101787,4.49672174316294,4.8162031150357,3.93660869821377,3.9112940062231,4.09566882564702,4.22700370677763,5.1741645201454,5.21910451684663,5.81782231423246,5.66542123633686,6.08934784443763,5.8944345078509,5.95855541760473,5.85380825600791,5.80909215932012,5.7561768710565,5.77754656180841,5.9213485699139
gene-GWK60_M03597,5.10810303236566,5.00714288950641,5.30308803294506,5.22683406262195,5.41598336730584,5.4297558235904,6.44293053521302,6.46716540659459,6.64283120355405,6.63393111939639,6.11010594960007,6.11256974323472,5.89872995603889,5.8417603361352,5.48020344266906,5.49733360244919,5.64468116838315,5.8014400937336,5.69938373277201,5.72898151618383,5.77321179105697,5.79649084168043
gene-GWK60_M03619,7.36416747528824,7.38571193591624,7.2606540696514,7.2320154082228,7.04372347047565,7.06689618767632,7.5573106040622,7.65746483538224,7.49599157934972,7.62075941360281,7.00124970932359,6.98841545857647,6.66501476610766,6.59225810469195,6.56764131762776,6.52234861799936,6.4928848397112,6.41392823069229,6.13642822650469,6.34616153101798,6.28040397168915,6.10560064693048
gene-GWK60_M03641,7.25608794318352,7.21956763824081,8.11092806402891,8.18344350558847,7.72800068023215,7.61177509213626,7.51762023779301,7.60755013969561,6.89988692519722,6.90882221506489,6.21455880284379,6.20471539507595,6.54614681353155,6.60291774340094,6.77472795258543,6.96056530536136,7.0284035616406,7.05759511248504,6.95922913639794,7.07638332376607,6.63515639630536,6.4738472747596
gene-GWK60_M03663,5.77411686524973,5.74495620144478,6.29739988830765,6.42808629846997,6.71187034522461,6.50437711751666,4.84501049659693,4.54958641237037,3.48526146509096,3.44095796172057,3.96365804307814,4.07788762319777,4.76910392011212,4.85547433589742,5.3834622054318,5.36793559059277,5.6659044463072,5.70824247285743,5.77657692394717,5.86566453446052,5.7833060700693,5.75556856736052
gene-GWK60_M03685,7.67284583394574,7.79516904718773,7.92473518034287,8.24121150733044,8.47105756645979,8.0976073229039,7.70014849317577,7.64840520071028,6.87724891846181,6.86931292062042,5.50147387116665,5.44749413962426,6.56576534044186,6.77829258693626,6.27110943250804,7.1766640968608,6.99469256759288,7.29948085077207,7.11549917163335,7.3201169267319,6.78692391844817,6.60943771823319
gene-GWK60_M03707,7.66023032379647,7.6233708205371,5.59658705776127,5.50802349984118,7.20933317797262,7.13495476733676,6.53766059041873,6.57409579606151,5.51988834710139,5.56759740549926,6.65824472880119,6.70068580106661,7.46733593210441,7.46232420924621,7.25138279233549,7.26079707663374,6.66788797326817,6.59286518258755,6.2363050712849,6.34417149123327,6.14157199125049,6.22224706043817
gene-GWK60_M03729,6.00929871861156,6.06767495970519,6.16516539815561,6.08142916618614,6.02607602271651,5.89567322344809,6.05460825055761,6.05107441848163,6.1224318821909,5.94010353497782,6.03990538548328,5.9884267714506,6.06461038652504,6.01252449956488,5.96828822520767,5.9115484878563,5.93979387691321,5.99719286297336,6.21306177799354,6.04006332246433,6.03189269562266,5.9364257068875
gene-GWK60_M03751,6.16215206738828,6.06730492707638,5.98822221952699,6.09054846579875,5.30740963320309,5.30400442105325,6.03511161425796,6.00986252764292,6.3884115460108,6.41699508155782,6.39909390536994,6.38156196465541,6.40575358945899,6.4081647751893,5.98707980726029,6.22249829853006,6.14139577906052,6.26718576738021,6.28169753245216,6.34317544100268,6.35674654321386,6.42566266231484
gene-GWK60_M03773,10.8573976798641,10.7813302628602,10.5304067853552,10.5675333322672,11.053439930661,11.1801779966813,10.3918449493837,10.3802654388475,7.78562156012409,7.58548700239142,4.56674014221674,4.64164172722613,4.77524505295756,4.67140575155776,5.97210860348861,5.37881210440491,6.63167088030485,6.50238864782944,7.35729936141329,7.20476271674182,7.47713970838853,7.77820171721832
gene-GWK60_M03795,6.47203803860568,6.46299834367946,6.53181202100933,6.61353133083348,6.83068872893722,6.76988370179481,7.3293792578589,7.29093511147885,7.69702321988372,7.53839237450998,6.93447368548545,6.90466371409978,6.46203840618343,6.35191601463959,5.9216604781372,5.66132013494981,5.52744181400918,5.72708194309235,5.35856402310891,5.4169013967479,5.14040390147135,5.49472540977382
gene-GWK60_M03817,7.03096699211614,7.07742902317937,7.36808370209675,7.40850168027732,8.20489122806962,8.41165991402901,5.94865827140054,5.90934239317061,1.98335709742393,2.21252209289981,2.89665155923589,2.6681404429453,4.09995370546618,3.87712310594572,5.72144812331558,5.53477151142067,6.06782969493833,6.06788170436481,6.43093345772711,6.37178530787991,6.34900029482291,6.44321760209499
gene-GWK60_M03839,5.86535345297345,5.84618465895982,5.87702519765654,5.99915251689616,5.72042309592857,5.76176783985154,5.92899696470395,5.86678987716657,5.43049349836039,5.34439515661608,5.15288377072244,5.17772658149196,5.19039954814008,5.2532987281505,5.24217949455742,5.5521717850066,5.53515122516358,5.71696819298715,5.62957707711802,5.83906170388034,5.37398534195887,5.18042542794107
gene-GWK60_M03861,4.57388102413993,4.52751838272272,5.08892794237117,5.11091169999637,5.04724339810205,4.98688148149968,4.69302376461842,4.39707796888834,3.95365489341414,3.75096089939844,3.4594607912444,3.30254969997208,3.43410333542991,3.30011496963431,2.8944930826174,3.23575921155872,3.06380066272879,3.45208096897332,3.48213720166162,3.40501438185679,3.27908890078505,3.22365811486119
gene-GWK60_M03883,4.67822117647822,4.62117529564659,3.49621828173935,3.51432694963905,3.87442179664974,4.05298220303685,4.13842053790544,4.21721142748341,4.45321006631235,4.56376765825716,5.02985848385666,4.83857659817429,4.9591128689037,5.00639302747548,4.92811079450276,4.93290386402175,5.11712406837261,5.01583267204407,5.02853499328306,5.11701306677188,5.34312266274238,5.1603237227424
gene-GWK60_M03905,7.27385857002427,7.24097003542606,7.00240420084849,7.13432328554683,7.22710417799774,7.37223721935768,7.0669124472357,7.02476567785529,6.87330965716356,6.73166262424275,6.45667880312991,6.36690936451239,6.89743042885221,6.86036541017434,7.1538131516251,7.19954271982919,7.20552247042317,7.28586139002505,7.26739048804634,7.26595953027316,7.01208237226131,7.05104422370351
gene-GWK60_M03927,4.56401043645748,4.66053343381027,4.87687704223585,5.03173108642744,3.96197407019469,3.91067103014632,4.96087984335808,4.93766754413911,5.44117739566772,5.44340845636922,5.66798760220569,5.48642450299816,5.57534107556966,5.42946721009695,5.03652143082725,5.23538427907708,5.10681425239316,5.16994809131018,5.08273382287349,5.29651100370809,5.16045841607512,4.93515398956625
gene-GWK60_M03949,6.73213936899814,6.64615915759834,6.8791867101862,6.84806251226917,6.68238386092153,6.73781877855931,7.11065805636901,7.12777708018598,7.72963609544895,7.70103293921817,7.25136430248754,7.29227746329552,6.89108222746152,6.88072408848641,6.05694520075089,6.18084571130026,5.95281070430963,5.96664238229799,5.86539267929703,5.77106678758432,5.61911023698754,5.65591429472899
gene-GWK60_M03971,5.44538898125385,5.49871394750205,5.08892794237117,5.1057660705877,5.95578023330147,6.0328079214678,4.87100307559116,4.79783230120762,3.46864761836923,3.62427091375527,3.81036425697437,3.8154890808895,4.05064033336558,4.22162392452954,4.82839914797905,4.62472455586351,4.93330835174538,4.82454483170206,4.79339921351611,4.69177330375087,4.74833778452482,4.67057052202065
gene-GWK60_M03993,4.90627377769339,4.97628110307147,5.17073613383494,5.24800742545575,5.25640124245341,5.20427970313903,5.01783046790792,4.96017566531648,4.67941226125835,4.64759121552068,4.70634902268279,4.76969636285844,4.76293653446137,4.67140575155776,4.68007150810961,4.3695044408124,4.44336891433815,4.42736822042702,4.26356273780265,4.36271927734133,4.30350873481983,4.19408909103998
gene-GWK60_M04015,4.22713593819048,4.2557381686238,2.71702246095906,3.15452015598125,4.09852535591567,3.97810118317924,4.01330056013353,4.19840056949121,3.53398501870758,3.4853752353534,4.37882703515984,4.33035680219573,4.72853642260532,4.85619556917079,4.63161031956183,4.6643794676036,4.42024161305509,4.49994459686434,4.29845660397795,4.43181310046743,4.29949520816534,4.51002995482008
gene-GWK60_M04037,6.22509733224269,6.14125649924038,5.88535732530667,5.95262114022997,5.88338271351857,6.03544830695271,6.58867674490473,6.60656219634835,6.63261361421764,6.59222937784628,6.19496576353872,6.45844315176566,6.08452973928174,6.25126548207022,5.87266024144491,6.08845859173671,6.27446855997824,6.21578264622315,6.2182594126904,6.19425963594435,6.32254531522902,6.27948230883407
gene-GWK60_M04059,6.84442382699761,6.88768322579388,7.15722083342243,7.09850584074279,6.50801113941671,6.56320857536624,7.365939628352,7.42053889446403,7.6722971917084,7.69749730376204,7.72856024923115,7.64842811386768,7.53766097467114,7.58070970284977,7.01911391457408,7.24304948083925,7.04307696710976,6.99440211521667,6.76505705721715,6.81788161372098,6.84246072298361,6.58361056973281
gene-GWK60_M04081,8.11393093404432,8.13103670438011,8.35269236104517,8.51502138591973,8.49073085607247,8.09823886630231,8.5327497426264,8.39789069877666,8.55475875633665,8.47878791550418,8.83464821778053,8.73992870986043,8.7278026015421,8.90115570303792,8.04256918469461,8.87420173470278,8.60325322560654,8.8060092603431,8.83387417065087,8.99536779902028,8.94431530830438,8.85359912242889
gene-GWK60_M04103,8.24309490743409,8.28807051234369,8.85540671927115,8.76110599781868,7.96784574236626,7.70552592519504,8.41511774926689,8.41354535630844,8.33984348148322,8.26506212273303,8.59360013638418,8.52825739035316,8.99117184768912,9.06134145111368,8.82560524363089,9.26971287335365,9.08785870986637,9.14840749286582,9.04969285303137,9.18380804904025,9.02263945040598,8.99113956236265
gene-GWK60_M04125,5.70842794730032,5.85083233957913,6.6884194983261,6.78428728585291,6.34056829822033,6.36637239107865,5.68710140873356,5.67431148367429,5.09654569506499,5.04138273695606,4.85018229292432,4.75421114935246,5.08804581543792,5.14525431522558,4.90581123254257,5.27551294248612,4.73336792486544,5.0438455818171,5.0959712555146,5.08400426910603,5.07381941345282,4.32172794849622
gene-GWK60_M04147,5.21249939286798,5.33365142074732,5.00984195885835,5.02901540594351,5.0842772174578,5.02723609362635,5.21742261433321,5.33646282273029,5.13126761936306,5.03612450836483,5.22653963880313,5.22994109943882,5.25334578436412,5.28215557663313,5.33440607480601,5.22577778655024,5.24108341424026,5.2269709282502,4.84359231568559,5.03549890291463,4.93324808806372,4.83231716330855
gene-GWK60_M04169,4.78688161837844,4.6954050491146,4.72731513280633,4.75438001041964,4.72022600959607,4.75664282058611,4.90913443165314,5.00416505620428,5.09383984147715,5.07325875776245,4.91199306143993,4.98968370544132,5.05813643905813,5.1088982626192,5.07850947959528,4.83520545545704,5.15364102814071,4.87479662191398,4.90719538265356,4.75605115373486,4.98414581216234,5.02062234427058
gene-GWK60_M04191,7.00627389351629,7.0310865804955,6.93443533057306,6.93405453762017,7.9711449354276,8.03993425702569,5.89139384542235,5.85934115206925,1.93579852103334,1.96315718809375,2.63780077217159,2.68398913756457,3.72170715166814,3.93537854718855,5.52967266054116,5.32584045008969,6.04425175691833,5.87864838234617,6.31684892541451,6.28626968293718,6.389211831807,6.31559570479307
gene-GWK60_M04213,4.75251748458825,4.77906563896453,2.78984392610581,2.71628790482146,3.35793277586902,3.38981767592223,2.81899088404192,2.977796662587,1.98335709742393,2.0836216671867,2.18092736413271,2.22375056636619,2.38553232709011,2.80482487079582,2.75234105566518,2.45485839794301,2.57041615606202,2.47305849108514,2.28757078491261,2.44207630861337,2.57945620678544,2.81414068162828
gene-GWK60_M04235,7.14239702187673,7.12104708454275,6.90468650417589,6.90176083357477,7.47962511705421,7.30215572800004,7.74932321038723,7.78272425099176,7.50008480466062,7.58250833505269,7.05909237422774,7.08632658841295,5.97940594838964,6.0345868154101,6.12743465435069,6.58474125685831,6.35855853436987,6.44926781670796,6.33291109364488,6.51488001067771,6.19979478173153,6.12735062689723
gene-GWK60_M04257,2.34692588872208,2.80231510759644,2.80163132970497,2.86887645399637,3.21386064666144,3.22379919634123,4.81050453097493,4.70426118506116,4.23971053576462,4.32395064030722,3.19159672438398,2.84771834484377,2.08293252741054,2.27532919082018,2.25589708403026,2.62529702256039,2.68573306464024,2.62913211995158,2.46128927805857,2.95105934615875,2.85576191530745,2.54715167024712
gene-GWK60_M04279,6.89322367848045,6.82843568946964,6.66198743153175,6.51119269820027,6.87363192815684,6.97910226453202,7.43682814433765,7.44050648057117,7.0080366563401,7.01719704394113,6.34430370719642,6.35952687724711,5.7643260959124,5.81096428535591,5.69252499151722,5.68605107422879,5.75442660865803,5.86954644061637,5.78827381235076,5.71980127172386,5.66662586701845,5.53225123489551
gene-GWK60_M04301,5.27243191511676,5.20645660756146,5.09133085824528,5.04523333543872,5.22799971323454,5.09967166293189,4.9632982165395,5.07805954625937,5.27674396594183,5.23157794354874,5.74851623476926,5.66272943304563,5.8803306425938,5.94857121277071,6.20638151554808,6.10950640114622,6.3000331679091,6.23312131714559,6.31280528521397,6.34018315755726,6.40517455849155,6.42224011938906
gene-GWK60_M04323,1.85833178433522,1.78605201611444,2.26794938062214,2.27627852172006,2.15820631742596,2.50701244098352,2.21821866039841,2.49802239794568,1.78292412042352,2.21252209289981,1.44821003649357,1.31878665759274,0.531144574130929,1.36979701416745,2.0597758585264,1.97087084015836,1.85469118434427,1.78145419452509,1.96368799911621,2.12726108892121,2.41111662185673,2.20871475305697
gene-GWK60_M04345,6.54994782105292,6.62370411512639,6.9236884168913,6.78991262959944,6.86797948675116,7.00694794023133,6.69653952311953,6.81926764030664,6.66760815613127,6.76657622716968,7.10532633579989,7.06075862200459,7.31337427591672,7.217007553254,7.745477428554,7.30594432409987,7.45714444192652,7.36200991614216,7.38336883560811,7.49622058151297,7.52218033002474,7.55183106040131
gene-GWK60_M04367,6.09534020191051,6.11832185441549,6.2100815388526,6.19114766196041,6.27800823529013,6.20296084264275,6.58632523495699,6.63219454226099,6.7394838249282,6.71776742695737,6.20770639462317,6.26127091934743,5.7800670475141,5.78095877094606,5.4007229022496,5.36137010424758,5.24672869892485,5.40047867581985,5.25109437302699,5.19416684318026,5.21687525296193,5.10517209601641
gene-GWK60_M04389,2.65036247742345,2.92492498972384,2.99882758488757,2.64597041720321,2.97183835185041,2.60979990495823,2.90201307173377,3.05301922399005,2.33457286725223,2.42507067485715,2.43491606125192,2.11103584522583,2.36938510436682,2.173391762707,2.48486529898629,2.82937087514431,2.40524570865138,2.31345382025016,2.02824349468797,2.427112942961,2.46736622348381,1.91606043878167
gene-GWK60_M04411,4.09628241503189,3.77168693395686,3.48163764717655,3.50669512436447,3.98299759176454,3.78450802604946,3.59367506607958,3.66637782527197,3.43483470132665,3.44095796172057,3.38901200545024,3.14140390132182,3.60932554336061,3.65558776529161,4.44302872351504,4.21784974918671,4.4001187814997,4.59767425673528,4.91361776631184,4.95171816014793,5.24009537498049,5.09272321574099
gene-GWK60_M04433,6.17517889733214,6.17005535587841,6.06602834844213,6.04126141600372,6.16960651304371,5.98580132018254,5.77919944608072,5.62056932149745,5.323689770677,5.4415309208211,5.53656113922094,5.53310837114368,5.6271894933762,5.76352333184021,5.8417499282647,5.91699543418997,5.99925557521193,6.0298693602926,6.05355727124583,6.03066138641544,5.92941137132677,5.95067870212089
gene-GWK60_M04455,4.07790299207393,4.30624559470159,4.10778765496328,4.26136561589035,4.48199551689368,4.53200388007008,3.9754641746009,3.86433163166653,3.80937540436282,3.5771634530258,4.13128044424343,4.29982568465579,4.62693017908249,4.51000655957338,4.92606576403123,4.92698776314891,5.43983862544954,5.23416755064565,5.60068037611041,5.43944643114425,5.68827539506621,5.71024821959744
gene-GWK60_M04477,5.98976192793075,5.96526974231581,5.94237251135973,5.89711177568643,5.76368211458843,5.63866892340541,6.31527576143467,6.38116189660721,6.54419939843072,6.60905499764139,6.33911461455712,6.3308721173701,6.4477997944909,6.52917305250121,6.75480767029373,6.66779206238556,6.66297050481582,6.61481927524528,6.4771939442051,6.53856844539883,6.51135864369546,6.53955403293966
gene-GWK60_M04499,3.04035397123882,3.21178701990445,3.53909634379984,3.39284785759887,4.16917340564379,4.53946370352957,2.49721271528017,2.11234081127708,1.19359717304314,0.494738431095107,1.56755700330751,1.73858550866001,1.59232556352037,2.0825712355879,3.50586388668007,2.93925629574857,3.69581867812745,3.61031963253288,4.18786887346775,4.15136996308349,3.83949842954989,4.17794430812168
gene-GWK60_M04521,6.40069285194115,6.27637393318329,5.79389877903331,5.91927918289467,6.01707672598378,5.94565817938796,6.02357051074738,5.86082081785056,5.61731581943178,5.57254698485755,5.67287180955841,5.65068231134358,5.51606953125139,5.4995975075301,5.15977961541317,5.55409225756323,5.58502552616038,5.6817441222426,5.67312735338298,5.67300281006959,5.86161422180198,5.80440006268119
gene-GWK60_M04543,2.28417971772322,2.10934464558798,1.66497691299777,2.16194039900501,2.51717233148017,2.88039343919936,1.95212294463026,2.09210165980768,1.80955479041462,1.63545062131577,1.50852667985622,1.14647507452159,1.35054450557487,1.36979701416745,1.94473267406067,1.31179606082687,2.1237147616597,1.84651756233184,2.11996384678182,1.79565378040863,2.18613886324489,2.15474146335301
