Gene	ScB42	ScB43	Sc30m2	Sc30m4	Sc1h2	Sc1h4	Sc1.5h2	Sc1.5h4	Sc2h2	Sc2h4	Sc2.5h2	Sc2.5h4	Sc3h2	Sc3h4	Sc3.5h2	Sc3.5h4	Sc4h2	Sc4h4	Sc6h2	Sc6h4	Sc8h2	Sc8h4
gene-YIL090W	6.9128370910641	6.92945894811961	6.0379781331356	6.01168232561849	6.71017010097978	6.73791094678928	6.64245032428536	6.68121669640251	6.40976846203032	6.34791876738311	5.97707091032387	6.05080882564688	5.83659156840969	5.76419698559423	5.9865827482139	5.94111851827243	6.02672075511409	6.05500670928344	6.47103315959191	6.45905475575049	6.70094240144621	6.67121476339562
gene-YIL091C	6.978171929526	7.05801312102763	4.39462917883048	4.28938551109667	6.89137562845375	6.91419375545759	6.97290801738123	6.99890848343769	6.09303633302311	6.25192130550069	4.919858179897	5.39635473731694	4.54003217639731	4.3296195224818	5.0408475614414	4.85990413236907	5.05414540156243	5.05357118031725	5.70619655797611	5.82221439250807	6.54636253408301	6.6169883214841
gene-YIL092W	5.06812054227182	5.03755496235838	4.24816025325993	4.32624002686489	5.21795034075758	5.07257153901597	4.93426534273444	4.93451627875833	4.72883870757759	4.78482492383486	4.52142377896639	4.66016803452907	4.35336207991176	4.33468487379408	4.60648840833313	4.6709448113896	4.80566319943129	4.76309744521374	5.17675856421989	5.32066100909558	5.66959517565339	5.73811811439475
gene-YIL093C	4.88202441707315	4.98008691111508	5.50465273429055	5.35955105099802	5.20249518161267	5.15765888735005	5.00877131175979	4.92733542887257	5.09850041784395	5.20648520374965	5.12252574558362	4.94932066231728	5.03015261088611	4.9935635502354	4.87418662604344	5.0381794907935	4.66504012418076	4.87103797991012	4.56212980267518	4.62611914904475	4.63791347103364	4.64645379099319
gene-YIL094C	8.04731861178908	8.07010949951208	7.24395806105187	7.2076254899348	8.10174367938505	8.04920663044062	8.12775856138804	8.07852434577506	8.01998170722409	8.10193236667122	7.67128685469655	7.74881908255944	7.46496105779652	7.4597366380056	7.63025060817129	7.53831762881688	7.6110153595617	7.60254472005462	7.43117137934621	7.48866940560975	7.4482364816811	7.56112803624299
gene-YIL095W	5.88485232749411	5.90154771800142	6.08606736757472	5.99747102113632	5.80880369088899	5.86795008187799	5.94262035963497	5.75994412609793	5.77375308961739	5.66673811353441	5.77362357783907	5.72207800650696	5.72733145527761	5.72147120241006	5.71581048513617	5.77159859062772	5.6362119768104	5.6522359734999	5.44688694458813	5.37263538105644	5.44464811216365	5.53010961632922
gene-YIL096C	5.59034975560629	5.61645959557775	2.51243771997446	2.24939508330298	5.57075813081265	5.60775914285763	5.64444220513708	5.76800594309797	4.78056749362854	4.88669177754355	3.28180946504194	4.08503880592668	2.61381946786623	2.08649431440665	3.40688159518523	3.26649339231797	3.136845621492	3.33247944262206	3.93571529370179	4.14316274032505	4.69884420161745	5.03114926111124
gene-YIL097W	4.57413060129636	4.78295198636326	6.04371959825811	6.02715475315139	5.00283652851096	5.05049179897413	4.86270516463107	4.89824918278269	5.38833987342789	5.30985887071854	5.88533345639938	5.6078612682763	5.93815641822295	5.9623535511006	6.01242872976382	5.99970316119837	6.02830868590236	5.95251777000903	6.33615247414252	6.33026557822478	6.45077541712861	6.28069476308266
gene-YIL098C	3.90106580309014	4.39409100074029	5.21773740415124	5.18745277362999	4.5769407683924	4.46217279695128	4.10334551464373	4.09314618919201	4.37637291794057	4.51137624670712	4.68399320490664	4.36757723891972	4.69783802043291	4.59358928520325	4.32780817521362	4.55851926953301	4.36079105973062	4.33720677954002	4.108409118551	4.07159078730601	4.2407172079679	4.19096518725139
gene-YIL099W	2.80509074327919	2.77099592530785	5.95966454507595	5.8407285956303	4.32432721627196	4.52757199812286	4.20604780328371	4.1248804131008	4.8119807432554	4.71120449094704	5.77538840658966	5.55569684822937	6.31226151662185	6.32087219806148	6.35443374634747	6.25309665874942	6.59412049790186	6.31260968066977	7.01763951961257	6.81811718745711	7.03280071514643	6.83043928979722
gene-YIL101C	4.58433964704544	4.30328742520378	7.52464083692097	7.67313027023836	5.89144651234684	6.35600755232243	6.13713191305251	6.08598204822748	6.26292135821896	6.28513290686012	7.01930676596046	6.97657554775775	7.43276480013009	7.36512638625167	7.43129674105546	7.31082492485292	7.57450389913184	7.38720935814291	7.98703835740885	7.8844104815818	7.58066048920065	7.51719139236692
gene-YIL102C	-2.16742501915204	-2.85697292597219	-1.57975688718991	-2.31278607922918	-1.31323945397704	-1.81576862904253	-2.26200074741909	-0.950081823445498	-0.832536709728173	-1.39577632677252	-0.947604653067299	-1.04574597262327	-0.0819952076327582	-0.484497268185469	0.178095723697369	0.736228551838951	-0.184197785537383	0.294942273565063	0.749607962337952	0.567427112391467	0.783085858104581	0.806747737851642
gene-YIL102C-A	0.871552892832315	1.3849247082555	0.659108687323188	0.20154645732094	1.17193570966667	1.4680541153559	0.562353683595135	1.17865163286104	1.13428227570069	0.594006392598731	1.22941899027553	1.27741898068206	1.35512660280278	1.41206150010625	1.0872941965359	0.941441960229361	1.2414498022965	1.37175201083164	1.83193646867223	1.22469252300326	1.51165271281903	2.10446669885753
gene-YIL103W	6.51397754298209	6.53398902593925	5.05670711643285	4.90636932999962	6.20232781300599	6.10676707926573	6.358913705234	6.48854389791415	5.85139605561407	5.95071795339803	5.15369920599688	5.31318731002961	4.73421158937463	4.71320562541873	4.99664246534009	4.96948968294784	4.84022291951847	5.17267576062674	5.15787714117526	5.31845424186858	5.69807347792666	5.87967631625226
gene-YIL104C	5.55704340569101	5.60292594016847	4.39462917883048	4.3798144994698	5.74266837684943	5.57277719798494	5.68254416224516	5.6724583175552	5.0064574745376	5.04312930991171	4.38621951964439	4.56204122422874	4.20874897332054	4.0255736484268	4.14672812569777	4.34465526807228	4.39935297731729	4.54913362754637	4.84412367135296	4.9363558019461	5.46325318491953	5.30301516481553
gene-YIL105C	6.42320432043655	6.44425184518347	7.51949956298311	7.47351892745548	6.73788293326445	6.75556612612947	6.90158620135793	6.81854380851729	6.94979944305878	6.90415848360246	7.25027948638177	7.09534507731604	7.3196320733152	7.2873675242046	7.27849905512168	7.28278977359368	7.35936852993409	7.17737503151663	7.55072690480388	7.41157842251124	7.41182413333596	7.18805504374839
gene-YIL106W	5.89923559188968	5.99361942435958	6.06363667595455	6.12059793132462	5.74266837684943	5.87873139139046	5.85754280541252	6.01493300146355	6.19544347127852	6.23347838072182	6.13692751322725	6.06729707686283	6.16864906884032	6.18166526969289	6.15228910433453	6.26747378873937	6.13861781044876	6.25206963723597	6.03623924282602	6.09784751368293	5.57696013478058	5.7253597859359
gene-YIL107C	5.95143778733211	5.99154362361019	7.45848205254209	7.36755839397447	6.49233756918763	6.52108202725083	6.32127470845269	6.20655767028849	6.41284505008304	6.1175771547336	7.05195513436854	6.98211983503713	7.52727503001874	7.38952201999954	7.67193077572474	7.55355230717008	7.84281532409277	7.70443483952213	8.21198729751701	8.1445983058895	8.22400577521384	8.07369177468254
gene-YIL108W	6.46386084320293	6.34694094455688	6.88798257373072	6.72026712755075	6.67140271994301	6.62825195043653	6.46166902348108	6.36642617883502	6.60442927042246	6.46978830106126	6.81801059389406	6.895792550419	6.98939341128765	7.00515210039947	7.00488966582869	7.03642818396177	7.10383570340154	7.16168855620528	7.03914437925549	7.11494753196132	6.67643497730011	6.81233754331111
gene-YIL109C	8.86420381681179	8.79442847120102	8.80371979892923	8.76614045736613	8.73000910265539	8.75564621566013	8.7453038364939	8.74681635775326	8.76073795385235	8.54177832825953	8.65998335746434	8.8041976468191	8.6176890146653	8.6324440549685	8.53098353210808	8.49946917477561	8.42800685174294	8.47920991449904	8.18463247951137	8.12216700064509	7.75802440214758	7.80150037088749
gene-YIL110W	6.08505830164438	6.10917536232349	4.9839175590701	5.02880815022248	5.93573897424995	5.81654376352645	6.06457170039796	5.96671344438024	5.69843203155231	5.71849259788436	4.82215894735201	5.04020594617342	4.60524004061782	4.52748286250373	4.69426895810591	4.68172013409385	4.66151905174319	4.59047106948718	4.59454608698003	4.77513233003645	5.09695039630187	5.39100783177015
gene-YIL111W	5.77326449191373	5.86119039643556	7.24707187252919	7.33910175489523	6.46237149428587	6.65358358572123	5.94427206288027	5.8519392008819	6.37443406632916	6.27765166944314	7.10712728027225	6.83493897705752	7.13657555295435	7.03638716564272	7.12821534939319	7.05519482211206	7.17779633163656	7.01910398722854	7.19723958833165	7.31082659859509	7.01210029829762	7.13666702029778
gene-YIL112W	7.16066356028098	7.01471915380658	7.18672868853314	7.18626770831415	7.15024211724558	7.04208532888832	7.09718543640126	7.05681476443773	7.16153107259476	7.09416407432295	7.23796919525077	7.33579244803117	7.4483975498929	7.49533295747591	7.53301058830806	7.57137397655103	7.6971847507932	7.6131138573879	7.83330394307594	7.86716257637104	7.8346890386036	7.55599033037366
gene-YIL113W	2.31007779882773	1.61807378004653	5.40557895446654	5.39467715722715	4.10912682449963	3.92397118006404	3.8936695196662	3.53620367140433	4.60159553138369	4.71564067607805	5.42809208022522	4.86266477883881	5.72549958498441	5.73715464321059	5.6426714387228	5.55233200549914	5.92613213278804	5.5719572270706	6.21758230109819	6.13468538596782	6.09642397045068	5.87478735303265
gene-YIL114C	5.60797046492665	5.7027323324094	5.30637880217602	5.24392242255592	5.29783110721977	5.47433034436165	5.13562783557974	5.19885246281696	5.25068658190535	5.32445493761402	5.27118337905921	5.05230427883701	4.97314411353933	4.97384148156014	4.78902577323512	5.10107362868558	4.88026469641264	4.80232986254432	4.90773443987484	4.93058800906122	4.79304403476392	4.87487973833473
gene-YIL115C	7.87558381555829	7.80421576015905	7.41040792958462	7.39383789368497	7.71331408212311	7.65782132026747	7.7056736134793	7.67810869503769	7.71852993493073	7.54106393939461	7.41504551212575	7.58411241078458	7.42488444044002	7.45677958529498	7.50237793692625	7.41727862402809	7.51429769416155	7.44975722843247	7.56243751828159	7.4498844268175	7.50859860875087	7.44817097348146
gene-YIL116W	7.32872703651569	7.2646614836117	7.59035218066011	7.62494782001691	7.84647015781361	7.6025269379524	7.3477502880223	7.16989696988062	7.45460479147453	7.62305002711551	7.58870379693104	7.54397513350037	7.5293765119827	7.58147574539322	7.49623754326068	7.50331372704396	7.3728863207653	7.44750918881691	7.28613521662997	7.4280421964808	7.35367691007874	7.49179111627661
gene-YIL117C	4.99347502908837	4.92893827129337	6.2711972355262	5.92573735095983	6.68999335104627	6.58721107894671	5.74262806953112	5.82127576819148	6.01689956394134	6.09221299139562	6.12910643123418	6.0924139467686	6.04336981595209	5.93711374753286	5.89321906353477	5.99682974733111	5.67340000487798	5.70400405340093	4.78214522287902	5.34043237533928	4.86196996710894	5.08350496705322
gene-YIL118W	6.53005534365779	6.61307910935437	6.07489561473168	6.14271995191969	6.360446110829	6.29694724048696	6.58643478784261	6.63458026786954	6.57726386777828	6.72981897754345	6.45860164215034	6.3258552108272	6.1874021032746	6.14979448500117	6.14139851432284	6.32014691244114	6.23057248076856	6.32490864880314	6.08411312394139	6.19967382090428	6.38203727886268	6.69758232848216
gene-YIL119C	5.64988843346092	5.72539266749238	5.00172490818846	4.76251814861149	4.8292991607693	4.9821496399351	4.87661213791026	4.93451627875833	5.62073591459809	5.08487777768647	5.62111513423405	5.61807157522244	5.8263723674594	5.77373342355689	6.02433353588009	5.93810941974094	6.30806012260162	6.1902225782368	6.37399405615535	6.53799224733734	6.35140233985067	6.88952084546086
gene-YIL120W	4.29215381264115	4.33637720476173	4.30663472480056	4.1001909033947	4.63566052694108	4.5857679513379	4.3674054990213	4.33482726161677	4.53538522842157	4.42190618107114	4.71776036943494	4.81730342290015	4.89325837350611	4.95384606530425	4.98971983655209	5.06036805643752	5.21171485218905	5.16181260776693	5.48413076198143	5.48512580336763	5.75216754936076	5.79150646691411
gene-YIL121W	8.91311663007715	8.8265158062343	8.1752971633988	8.09594963547458	7.86581289798323	7.72607364185659	7.93479983676204	7.71402189356863	8.11466061195	8.12212371586394	7.65938967160986	7.37906144499389	7.32680155156786	7.35436191483248	6.96220600791125	6.8861472783414	6.93035768984257	6.68119795167077	6.54443031554763	6.57912782893726	6.54548972953519	6.61894669255937
gene-YIL122W	4.01110943367321	3.83253126980385	4.6379805363273	4.46077056093913	4.29548083974242	4.29516619903699	3.90049210550086	4.06069819392403	4.05263798995752	3.70546602510387	3.9760977472855	3.64823114411848	3.82664492287825	3.90578724088172	3.63696500153874	3.73500205436584	3.85653805521851	3.80944892310997	4.2726751183273	4.1381665554671	4.51845690020142	4.68837827070615
gene-YIL123W	8.55755410472454	8.48262313921722	7.53995563392042	7.58463836906595	7.89779440004261	7.9899465510353	8.4680333495628	8.63280047864298	8.17751319618987	8.12170593222624	8.07173483519541	8.34627370857526	7.99698620042093	8.00599603284823	8.13654560613208	7.91719005702452	7.99430409021874	8.26231056014412	6.62018997321324	6.71367389686731	4.7871487590926	5.87313583298996
gene-YIL124W	7.16236823711982	7.16134555960857	8.53662392275194	8.47270178801009	7.75628807280939	7.82554711138221	7.41361707722276	7.20372369632013	7.92405118200242	8.08059482344697	8.53503963211159	8.23921658787057	8.56257683088973	8.59930714431272	8.44534135492188	8.46323716915068	8.43755990696392	8.38191325648851	8.28673763703624	8.27022562814195	8.15157540400195	7.97166384536515
gene-YIL125W	7.4084610885837	7.38340731066257	8.14189541482767	8.16719333267664	7.41337853003389	7.44399873755102	7.50933387080162	7.47209528504369	7.67562591918076	7.64298368820494	7.95138077797049	7.96127671975037	8.213070604167	8.35152617422245	8.1563832552165	8.26194811888868	8.3859522337045	8.30763427071343	8.50655677940499	8.41259369558385	8.41554723393819	8.17133077394418
gene-YIL126W	8.43033319131768	8.28365714778634	7.78029116675482	7.79891592814892	7.90731664740186	7.87619095053824	8.06879838441931	8.06835966397825	7.87507071008761	7.81305735517265	7.61416065851786	7.86010876161358	7.5559054862426	7.65659135540482	7.59874954292007	7.54374191573987	7.53560250510256	7.53374642150895	7.47753487167798	7.45942551989721	7.39544805377008	7.21253795437256
gene-YIL127C	5.86614631924809	5.80507996524095	3.08014344492455	3.32251667688089	5.57276302079582	5.43591321801489	5.80030939003104	5.75994412609793	5.12375473122119	5.04312930991171	3.30420958935351	4.17630956978896	3.02467922349506	3.20497736854146	3.70616964246245	3.32264802786092	3.2348712448821	3.9431098161124	4.03943818520961	4.1331931858093	4.88345625265602	4.93943253788756
gene-YIL128W	6.73982415546815	6.54959344743285	6.34280335446644	6.24971056415029	6.62191516670959	6.58501835034974	6.67265525669052	6.74998810890364	6.54303969974439	6.47372217177016	6.22761555324001	6.38325346825083	6.1080720767344	6.19166008280005	6.1707695269639	6.09279747077033	6.04169604055884	6.04016446906061	5.8116465715001	5.80812790170939	5.86415327096227	5.95347981648395
gene-YIL129C	7.29026585242034	7.22869498867324	7.53054351807737	7.31632835356916	7.32744654231877	7.22053785966998	7.19810328582198	7.12505361079088	7.3185073283661	7.23834945762664	7.29500258891477	7.41534309053118	7.34176112836046	7.33865049095717	7.3045961232454	7.18519708832302	7.46972761816684	7.27953247829528	7.42395970126175	7.32536235300642	7.37395720564566	7.24831353440442
gene-YIL130W	7.06274931937351	7.01880175510433	6.55867641606968	6.48078162621714	7.04296995400736	6.94615149262403	7.01359587407752	6.9589854620355	6.66589405033337	6.56750982212498	6.47966662367027	6.53214120970188	6.39986412281356	6.36570328152093	6.43818227569428	6.26269731382914	6.20540295265946	6.29950588725381	6.44904138721962	6.42253554810402	6.57316085220822	6.59719297249863
gene-YIL131C	6.47487770540193	6.48022715584274	5.42770297599016	5.48708388481983	6.00419170511306	6.07743014619097	6.95908633867826	7.06746915690767	6.39532365878606	6.40945557963372	6.01999538816479	6.19282889004487	5.91583934971799	5.79449430133568	6.08729944540695	5.86909660712123	5.96664238385732	6.08424081318963	5.34339178295463	5.25525312696577	4.67030279256602	5.12572859027437
gene-YIL132C	3.56194848424686	3.63391862404882	2.97589660211417	3.05250187835447	3.41244055572231	3.50868026221146	3.74996985653995	3.73024271054305	3.39839972279934	2.94880481973952	3.15197671105854	3.15958842419304	2.77835933414942	2.74377389380309	2.9453945355215	2.68709492640944	2.90636994687214	3.00573926726614	2.42542064705193	2.20074582851843	2.03385570085888	2.55253531353781
gene-YIL133C	10.4112036775357	10.4492141991995	8.90576126993325	9.06950005591548	9.8006660707972	9.76016099729975	10.072958340946	10.1219794873651	9.87545694942766	10.0559675201845	8.88818664853859	8.99059742445382	7.76831927192886	7.67706333733538	7.06869132247734	7.08661589591608	6.14112048024471	6.47703073744156	5.53721158241386	5.66956384121515	6.71886003426854	6.64918927544517
gene-YIL134W	4.44563109123774	4.43133509640974	4.89142661548308	4.66518556392507	4.86565662336361	4.86775249625839	4.76515423112131	4.67636177715297	4.47386707203018	4.74631779795743	4.3489953876663	4.36757723891972	4.33425662001232	4.15963934137708	4.13422670114081	4.39353951450822	4.11522166250199	4.08869779239298	4.03943818520961	4.02363145468763	4.2957333736196	4.45659924625247
gene-YIL135C	6.34759175590727	6.36923849515195	6.93859227116054	6.86426168612486	6.39258385849565	6.60034568886668	6.62034057068398	6.54100298973807	6.6921499420166	6.59899429508446	6.87934372198946	6.93350957937058	7.06833500386561	7.09697717788078	7.01471667439601	6.92771325212368	6.96864766182041	6.99923127160738	6.83731887867339	6.87749183498889	6.76458345158144	6.96112661231408
gene-YIL136W	6.1345290836213	6.09957025162025	10.2559288459569	10.2965495659682	8.49411992683727	8.54393265656556	8.23488247121811	7.97491406881518	8.68280566339535	8.71101983990113	9.87564252729761	9.45664074803343	10.1976735636822	10.3489173026005	10.1596234271784	10.2125317031916	9.97513467687419	9.84385236932403	10.4650971503363	10.3268461793236	10.2618054228015	9.39424031706779
gene-YIL137C	7.23625671645211	7.13901390904454	7.68063595857359	7.71628862890166	7.40889652068412	7.37460389029881	7.33835958015511	7.26553224897363	7.33806070458096	7.19371615935649	7.38904011626782	7.41815175332166	7.38945881520385	7.31440826637809	7.25775908333581	7.23968831458977	7.19859686476579	7.23846251315951	7.08976545151676	7.17350398616146	7.09556451614293	6.92900381625204
gene-YIL138C	6.49936229212854	6.59814995786091	6.70353339503728	6.7245873984772	6.57867298821873	6.55844231712383	6.84700627868382	6.78318230337773	6.74451710754569	6.84058945901523	6.85548445283668	6.73152072965429	6.86594646459503	6.87031099442131	6.86341572037282	6.86817847722543	6.83589348569471	6.79431626276736	6.44793294934179	6.40808018194265	6.10237107002342	6.18009585827008
gene-YIL139C	4.61454035386475	4.79252192727117	4.62654887820425	4.71119349103916	4.79184336688407	4.5725347503358	4.71572368327335	4.6806344530547	4.59076935054461	4.71564067607805	4.47281313829917	4.39158330085325	4.44526899958269	4.37041744191296	4.33328733206044	4.41952159309274	4.5286727464999	4.39434534698839	4.78214522287902	4.87461229602582	5.17802959055476	5.09204913196403
gene-YIL140W	6.86339073756986	6.78831909252196	5.63016502624758	5.79544774898762	7.02477764707809	7.02105340900504	7.10281794345835	7.11564862665058	6.71988707212407	6.67506375714918	6.48089621371533	6.71163413650792	6.45838777207038	6.31696391697252	6.61503954788937	6.45927036622387	6.39861740054708	6.6156331177592	5.16061054239031	5.44724633746597	4.77230430766087	5.39344550490043
gene-YIL142W	8.77119272334393	8.77253270939159	8.39670350845655	8.32232960775444	8.76418575399127	8.70732382372699	8.56837331830089	8.54521378508124	8.50514128294242	8.60531566560948	8.21124688632128	8.22859382451966	8.04183981840223	7.96646728272711	7.97505381895776	7.98473303279561	7.75261079341882	7.91433158889749	7.6147392728593	7.60549496982688	7.72487016990376	7.77034186582022
gene-YIL143C	7.03789261816618	6.92728867641573	7.03621870453337	6.90214368304913	7.12655299203234	7.11066665952232	6.93436819685272	7.06828547572051	6.84664009465745	6.73856452540945	6.80639157826313	6.69629629394662	6.80393312533609	6.71563012872998	6.75736009896987	6.72359560130256	6.81385795046901	6.68787919163185	6.96824182567762	6.92713152282785	7.19964758681691	7.02360001508908
gene-YIL144W	6.13279117282174	6.217934741315	6.03365698960384	6.07395570120972	5.98474784454815	6.03307943196213	6.43958876222853	6.35174984897422	6.14673228472132	5.99154501089925	6.14470642438832	6.1859816759232	6.27141214246864	6.2100401492192	6.30090837709086	6.32931296229695	6.3837357068417	6.26489335490758	5.99433477048502	6.04277316374672	5.91774822203546	5.85818645500369
gene-YIL145C	6.58065264514441	6.59814995786091	6.09023457173343	6.20341101278142	6.48383915702111	6.42137352418253	6.39316809861736	6.35977362231336	6.37863625268352	6.48155787863696	6.26663648600448	6.28157759414577	6.20985072315078	6.09303017000681	6.22777637110274	6.25309665874942	6.2842177330194	6.31631039271356	5.9211377522424	6.02959303665629	5.75663933129125	6.03402556573216
gene-YIL146C	4.62940689112618	4.49718161811333	4.49443225163292	4.54526104441377	4.85910022234126	4.69552142444666	4.77316480116408	4.70603331468674	4.61590521159867	4.56152519247296	4.68825757584393	4.8066297240515	5.04197675825662	4.98701943796787	5.25517727853363	5.21918957517756	5.53593702484469	5.53643796704013	6.08125646244631	5.8780288479807	6.23387962777866	6.15313022136663
gene-YIL147C	7.05817842058955	6.9878968630637	6.27851991237359	6.28641081993325	6.88896388518493	6.95381911935022	7.11460136926015	7.18502907090327	7.01738382285333	6.9406185012314	6.76450952072356	6.94691074107205	6.87671565790437	6.86853199178926	7.01003050605604	6.95882082522818	7.08161212056003	7.00617876253718	7.21514963045861	7.16103085495235	7.22112313751802	7.16400811827896
gene-YIL148W	9.90485483599078	9.95171201741061	8.9026362977914	9.0250516045719	9.43176621594319	9.42028665978456	9.7509609801471	9.82551662589223	9.61917872861087	9.86545700372691	8.87040671632589	8.79580438613839	7.96652212011721	7.87416050631928	7.18082892810245	7.29043657999631	6.38052670225373	6.40471298624667	5.47242604591332	5.49492602542916	6.35240078500535	6.43865834759687
gene-YIL149C	7.99422973767674	7.92157251523891	7.56761089528774	7.48008601943862	7.82686707407701	7.75805453859895	7.852311360986	7.87243608185668	7.70485889893961	7.57868747368388	7.46619634724807	7.584632105079	7.38942699988271	7.37894932875882	7.44717647485188	7.39944006817302	7.39002179165137	7.26870223503338	7.5081628041802	7.48805839300026	7.3576592804607	7.07260494631563
gene-YIL150C	4.1343479811011	4.13437262257231	2.83732024017559	2.877319328316	3.75378241558647	4.16616339004535	3.7946022634843	3.69684901445486	3.47104151034921	3.37557814788392	3.39048610632372	3.43377789943481	3.36307131949175	3.36494966588405	3.38594322196569	3.50357846886733	3.43786595279023	3.42678936340057	3.63429059257472	3.63412145234045	3.53769167293464	3.57939251775592
gene-YIL151C	7.24352214701189	7.13431765225843	6.98815073048858	6.90061716885822	7.053058326926	7.04995820872894	7.06080111971331	7.01169601212871	6.84664009465745	6.68301431881939	6.67602586993497	6.80038690152265	6.56671615254185	6.54346632325715	6.61503954788937	6.65416916927663	6.63690073718888	6.60053706214529	6.78813925728641	6.88152076259879	7.07756390849958	6.97983368584955
gene-YIL152W	4.40588990414495	4.32323222593914	4.9072594381987	4.85999456614307	4.5967807629496	4.55471745015653	4.45343107757688	4.49881930781337	4.6989049160309	4.50113382713934	5.0213716472849	4.90330747866331	5.1081468184872	5.21132456631787	4.9827638299935	5.19181163767729	5.16274148414917	5.06534766773565	5.34339178295463	5.41249370972408	5.44838837079333	5.51695182191994
gene-YIL153W	5.71638035173597	5.74277454727272	6.39089355144498	6.49804725540657	6.16565872405118	6.34697770216157	5.9125617020938	5.95969146349693	6.09814195214386	6.14579423630319	6.42450017607132	6.44764444731372	6.56569264016627	6.64983072640031	6.49916924786069	6.61722631493591	6.55444310786581	6.56675901675924	6.66571511394928	6.62091483294712	6.7883848726318	6.82085019405251
gene-YIL154C	5.84719457892942	5.87251447355723	6.46752276409906	6.6227193030103	6.03796322758074	6.20288102398103	5.65052560705315	5.72930462171985	6.01285000986374	6.28662451022052	6.50164048275405	6.50268613219133	6.50077338450928	6.61523997515599	6.63846575437532	6.77900321154777	6.65206149475967	6.73840582247524	6.86821220811559	6.93363419704352	6.85047871423101	6.81921549158597
gene-YIL155C	6.22213169357083	6.2072433381075	9.5618370436165	9.49181390666877	8.02694061148781	8.05990390254614	7.85801900883256	7.60910422618738	8.061414818514	7.73599501344335	8.73610153244597	8.52181414010871	8.95772219412251	9.086463379355	8.87557318490776	8.94853995813068	9.00715222283766	8.74526608738538	8.86753234435382	8.6880962308548	8.6396267214496	8.14966653062261
gene-YIL156W	6.00371984417411	5.8679955033674	6.18420134519503	6.2628403608417	6.08507753700275	6.1724987178873	5.98981789749849	6.12730379761689	6.18588347737456	5.93939671350906	6.27949436870611	6.2854265194853	6.17268814792546	6.38574251932585	6.23386491273319	6.26397776602218	6.34364910007108	6.30269445294293	6.25988344257092	6.20804242502895	6.09045225414259	5.98583168982159
gene-YIL156W-B	3.74600281315078	4.01527755116392	4.38108718959401	4.37102244215442	3.81604033448602	4.13052341249819	3.9274643107839	3.84138516458085	4.27180972923635	4.32070615974077	4.74667190827776	4.25169349130751	4.68658312112538	4.63184637246611	4.46391050490971	4.7515694883904	4.67555207164084	4.71157086635221	4.71000572664191	4.85951361330614	4.74519320863009	4.88786642187269
gene-YIL157C	5.33923637370531	5.55030809904868	6.51594507487222	6.50308370189143	5.70111469768579	5.82585883216184	5.56936733061631	5.59979285164888	5.86194012186022	6.03656474104272	6.26663648600448	6.05682637897564	6.1874021032746	6.41406985136135	6.01413544261881	6.13783698995341	5.92906374984604	5.85581346799978	5.70619655797611	5.83770640848338	5.54761997952799	5.47619234594366
gene-YIL158W	6.07785050480437	6.12630503816192	4.86248215880255	5.12868244382713	5.14166743940254	5.19552015745619	5.94262035963497	5.73753899118497	5.93080773458769	5.9298828692107	5.22587698281561	5.35788010871944	5.08261439565676	5.37815368360799	4.94030840975747	5.27717882927986	5.29133435786215	5.32249195554629	4.68764120945941	4.83502215082431	3.72819177947725	3.68858851773337
gene-YIL159W	5.7416861160045	5.76724805709639	4.5027931272697	4.44410061081179	5.82234881971524	5.7996235580838	5.84520313416387	5.83285106403524	5.64535944204089	5.10868454974506	5.15061199738096	5.27770871604925	4.97262526641862	4.83862460738429	5.1962602984415	5.07406458948875	5.07282195092184	5.16995126894767	4.77155158660465	4.73267397037186	4.18800080933417	4.70334875084413
gene-YIL160C	3.79077392027071	3.78538222087222	6.22013879927625	6.14400945330862	4.97278482014363	4.99871765228801	4.44412210658335	4.27385569449272	4.19287342191801	4.23058762946137	5.48066750338638	5.13426561711442	6.29136238272489	6.08385963821266	6.28403137299634	6.04506075731432	6.53282618791442	5.92531225438258	7.09402671942302	6.60108068213287	7.56481097124394	6.78712644977314
gene-YIL161W	4.99730047010605	5.1460483238258	4.88806357457092	4.79523821115259	5.10025225222595	5.19554027896818	5.01731137288516	4.93809334482709	4.94294359348657	5.24396289995905	4.94565042098568	5.10520594352208	4.81418048819861	4.95339967874208	4.89988167104221	4.76904819593616	4.77180738563374	4.74741881845669	5.09821756756306	5.0360035980081	4.92659187177235	4.8847585578714
gene-YIL162W	6.1890648717368	6.0937763392932	6.46657631436522	6.38795704908565	5.46678580362763	5.49082141655124	5.90240134789641	5.91137752566459	6.03626188065873	5.99337303311919	6.03010997662475	5.9986201324959	5.89968454300397	5.98879802274658	5.76123353102576	5.78664999981078	5.78763518694697	5.59244957489786	5.15246824275097	5.17065571354827	4.61146805592497	4.70703941236778
gene-YIL163C	1.59156159884285	1.66050076806431	1.15972138392677	1.63714287453373	1.75565269985437	1.74441374371182	1.63093945514144	1.97591775519011	1.6334881195167	1.56633235465854	1.36345399692156	1.47010269336884	1.96448496364889	1.84733123833366	1.74301988064958	1.81224870637966	1.69160392348397	1.93083418277166	1.56376478999782	1.80638796985277	1.79625364387082	1.96257810072183
