Gene	CaB41	CaB44	Ca15m1	Ca15m2	Ca30m1	Ca30m2	Ca45m1	Ca45m2	Ca1h1	Ca1h2	Ca1.5h1	Ca1.5h2	Ca2h1	Ca2h4	Ca2.5h1	Ca2.5h4	Ca3h1	Ca3h2	Ca3.5h1	Ca3.5h4	Ca4h1	Ca4h3	Ca6h1	Ca6h3	Ca8h1	Ca8h2
orf19.839	5.32838260416192	5.34703793781479	6.27130878963885	6.28952455935178	6.61248472009333	6.58900460141359	6.72485177316823	6.67143128895774	6.54780680644984	6.5422240648701	5.44442516948492	5.56982858839507	4.82890190915287	4.64463707612594	4.81904142500886	4.76111746033068	5.05060687580057	5.0112405424229	5.1315655035306	5.09179927462712	5.08134011764794	5.04413592578948	5.27302028422509	5.10282115221633	5.50703444800641	5.38870875583723
orf19.84	8.08984593915218	8.12494512871553	4.43676718408236	4.15437641165138	3.79302399853662	3.88214639293336	3.60016678427931	3.53078579019257	4.45193396453988	4.57034047647476	5.22141172099108	5.1356585649346	5.77305087159444	5.75731721252422	5.98536133847179	5.90029186969956	6.03051328864131	6.07291663913063	6.18319542218119	6.22089755948891	6.3579119852353	6.40628090160894	6.04053217646603	6.1317599474781	5.81607654485992	5.74563633262981
orf19.840	10.0272984325978	9.96264016091723	10.1558088296194	10.1624580558865	11.1141676737949	11.1045038249477	11.4118567888517	11.345615947068	11.3351921930544	11.1972407820737	10.2893658490043	10.2101348200878	8.46238680627677	8.33554948450937	6.31169116504727	6.40530156082792	6.33100134106835	6.73071068545691	6.78057521770836	6.74562132344171	6.53706218071046	6.56832328240297	6.46685982916871	6.2654375921393	6.85682644952703	6.694095157937
orf19.841	6.8960108668909	6.81846908747064	6.47141942453367	6.58155676260313	6.54677525872823	6.62477638650751	6.69681508046771	6.80746645206098	6.99788090119802	6.95933447949924	6.76595487714828	6.80436746209969	6.47526229632709	6.55258678660876	6.53759304712875	6.39459556879804	6.61416417985199	6.46119878686165	6.47843463690744	6.45046682842271	6.48621549393047	6.47220476641684	6.51092051215384	6.37803805406052	6.54162710118667	6.56844086424533
orf19.842	6.36359733976674	6.31987078121837	6.86478175550599	7.05128357726704	6.13828432013688	6.33357138758714	4.80191729422012	4.59735856266861	4.99883496010761	5.14332482512158	7.08853161268996	7.06639609592384	7.73477700983203	7.71679322355023	8.03911676792258	7.76761422046891	8.16829707142469	8.21010359119912	8.36662698581305	8.23819721789551	8.33100664807328	8.39029371496151	8.59966717538372	8.54390657469685	8.71829953437233	8.53782154163643
orf19.843	6.57306499213369	6.71708214699078	6.50555648014984	6.49675672253469	6.2248661371498	6.27437610005212	6.43344733696332	6.37485692125655	6.38928993297674	6.4675708900368	6.23240562655184	6.30239745474719	6.29633785087719	6.29027931450147	6.47465590575764	6.22677491133152	6.51945941557336	6.3515212283899	6.3323244980181	6.33450612531948	6.41339796909744	6.29335694037801	6.41098465445091	6.40639346967074	6.44110128543531	6.51306520533528
orf19.844	6.67347303594704	6.66673473796888	6.7183208206345	6.80138386328855	6.32484236053443	6.43534532521902	6.38583871453849	6.29134724045548	6.33370120154139	6.34016644658726	6.44584682108521	6.49589566472308	6.52721258475326	6.47209124661143	6.55958857939425	6.48251755693448	6.59222811222477	6.50959523530739	6.32710954629984	6.2734685701452	6.52760837858197	6.32757278178043	6.52495528905428	6.50660006117563	6.45075365634559	6.49769449219254
orf19.846	6.71417179190433	6.78986739893381	6.14213355082755	6.21988070738575	6.13456149438743	6.17076463126385	6.44728639372827	6.51589864836132	6.58088842177717	6.56660989817445	6.59614388235396	6.57665404747741	6.39500553279448	6.60058427429165	6.63979725467764	6.50054946857458	6.56838995056108	6.46509297625138	6.45242975621166	6.3906933954731	6.48275953090629	6.44270225811351	6.53459230584429	6.45806053501662	6.47932923853502	6.42204704873975
orf19.847	7.40186712622586	7.35321266392975	7.35980725780629	7.29903386601682	6.9922829613057	6.93456547377078	6.60034736154909	6.58969330476685	6.19506073543569	6.18211192829032	6.3950135055861	6.61936318385136	6.84908052615525	6.69756691713645	7.04414050195662	7.03445768367275	7.57622683092507	7.53708906346521	7.75534736040767	7.80850881940411	7.81245753104112	7.70292170932378	7.99955747080225	7.90606882305707	7.83270054126271	7.87166995232088
orf19.85	7.17627273322466	7.11575345370054	4.6267012184455	4.5146773239231	4.85139950753038	4.80168744471233	3.95516869328709	4.06165957485725	4.6092830403126	4.6523777126426	5.04009490933485	4.9975508594461	5.1553374087806	5.15858400195904	5.07550946574649	4.92932029804597	5.09135167305106	5.30430238934086	4.85084444353072	4.99326229849903	4.86514044320699	4.81873945222643	4.61300647625908	4.51598088838972	4.32936115089438	4.32767453163526
orf19.850	4.66667275411693	4.5613777472342	4.71422907355264	4.82375647726866	4.83007465879301	4.8378217152773	4.86015410940899	4.81406019381727	4.44028821877853	4.47048964587255	4.01993749016157	4.29179033192695	3.78298416393956	3.82284305193365	4.12450891070618	4.11859675584751	4.10995227156373	3.98583775006642	4.20056970902972	3.81188057448309	3.86311721218711	3.4702237954586	4.04579717342979	3.78279576120599	4.01072213363999	4.16953119201167
orf19.851	5.32601134333494	5.37653114575405	5.68803864703702	5.61506375446088	5.21268967819167	5.23164250353039	4.81508638527069	4.87851301096893	4.62570158197324	4.88023771915036	4.31296850757832	4.2766222552592	3.98749037944772	3.60483204340055	4.18854219213967	4.51867659236048	4.2120158120813	3.97436524419192	3.8105169736482	4.01430720287916	4.15793735165443	3.94966295697038	4.16088892259901	3.59846135060754	3.97532778905509	4.08976718763638
orf19.852	3.91061208896106	4.15788415069687	4.01413441212655	4.02725819697975	3.56123977219646	3.73617798049721	3.68853491925828	3.65218620561254	3.97521426940191	4.15918682706646	4.63229738897508	4.49767487208722	4.69052289294167	4.84657783601492	5.1477578107912	4.8756131363648	5.34453655989254	5.25310553061044	5.28511783590416	5.34767437911759	5.35354301355186	5.47097401026202	5.4509300934313	5.60429784809167	5.50007864017472	5.57374091069563
orf19.853	2.03036764558379	2.26611444170519	2.32279838570093	2.56769591419832	1.38229744379882	1.82574239284405	1.15867990394521	1.35677008829313	1.91164701528738	1.60339279033514	1.89782807542645	2.12415310318892	2.24060245383267	2.34700569223422	2.55214015536456	3.09534112654941	2.80372190711397	2.78428630827662	3.26171736617566	3.25415379751328	3.43574045512854	3.44451661044379	4.15537502040072	4.43212151613285	4.72102152154036	4.73910808784114
orf19.854	4.2970265675447	4.23265463694524	3.56213414599701	3.46579569154077	3.88452607966326	4.11100347498857	3.94921876014802	4.17944483029053	4.40077578978986	4.70824500965393	4.06170675067083	4.33147577899711	3.03609757780603	3.21031548298737	3.21394000805922	3.82805600649941	3.12589451498009	2.87361544993687	2.78885281883105	2.85228120590642	2.92692729742272	3.03417043513498	3.42700419451458	3.48280925785507	3.73581121946525	4.01200699262768
orf19.856	5.2523665187307	5.30757435874298	4.96674975461249	4.85961746159172	4.3579358584244	4.50124151598479	4.46801090298974	4.75087596328315	4.98423774136812	5.0485712926534	5.32215843601792	5.18743864739248	5.20099503438003	5.17442001820092	5.26281842951305	5.08594354396794	5.2728570110347	5.14263168067421	4.99920148084129	4.90183919147988	5.0122698981414	4.96838534843671	5.06316187140002	5.00540828977779	4.90005048421107	4.93890208185295
orf19.857	2.58870189370263	2.97370501327087	2.24513470542576	2.02063702852943	2.46609262215558	2.20482727288217	2.37495235910274	2.75489110621515	2.5577498987956	2.1669882586157	2.79721971265178	2.88295891729679	2.49679131037801	2.5074789934036	2.49643526334304	3.02097173906007	1.87877831415847	2.67176669158459	2.35772866268022	1.97224815220506	1.92703925866157	2.19204391965322	1.9455746142496	2.54064240670192	1.92354290147954	1.94190444295304
orf19.86	5.83637169983019	5.87011922906602	6.15196383637194	6.25383280895189	7.16767671285099	7.17304324269383	5.79036050813683	5.64130668959851	5.96922771438274	5.89009026860263	6.40586511404046	6.363494018735	6.89069926045215	6.78584611326919	7.09201231397739	7.15741144799651	7.51556090486266	7.59524300460657	7.78139746354106	7.84106839163461	7.75217688527416	7.88130908082945	8.21764477923075	8.29334541345501	8.09637098788817	7.95757555409366
orf19.860	5.34252890032872	5.35375347478019	5.29422190717384	5.36297142797367	4.40072742153308	4.36322210019347	4.65977515493575	4.73197791394005	4.78863642503265	4.87447363100402	5.0676904838118	5.34887697088102	5.11329281647931	5.07043687030307	5.18551408246064	5.02006900828618	5.2091578695068	4.95991508998797	4.97515216383433	4.76252561359501	4.94173895760308	5.12694523416453	5.39559786214813	5.22413849379357	5.54067076342344	5.53719719236986
orf19.861	5.58194484162925	5.42563202600461	5.08232755231179	5.28428335399124	3.925318897769	4.08116758481177	4.25438808623255	4.34225373846655	4.9476555995633	4.8931506450203	5.51294383774025	5.52607701703798	5.61984850507218	5.51645319496703	5.35553813602701	5.3014642023823	5.19053200826923	5.0929226254814	5.2378641336799	5.18403425129653	4.97899805876536	5.09892398281242	5.12777804902374	5.22413849379357	5.14626561476816	5.23176636337069
orf19.862	4.05505712874057	3.88868647919117	3.80556967104422	3.59366849001435	3.81179458642185	3.61001251807245	3.97287266291516	3.88136920409578	3.76100095393261	3.72604497797647	3.97692276726039	3.9468510537385	4.39340221405177	4.27630815872844	4.2347684122002	4.45645836621858	4.48773036531853	4.79071962398366	4.6537075878514	4.78768874958941	4.87620456529646	5.04119389262345	5.01603039356368	5.26779746992506	5.37385609965155	5.26007253347186
orf19.863	5.98204496264107	5.95648046811904	6.94556237265343	6.8770680266602	7.29041790558009	7.2460081515687	7.44360215529838	7.43256464749341	7.26706503406279	7.24333265186109	6.45109496766396	6.51551573421626	5.85266012360619	5.78749176701856	5.54173031925945	5.52775033870656	5.62297313993777	5.58776416024937	5.69277314694044	5.74088594940926	5.60035176099859	5.60053054435782	5.53228145332958	5.22413849379357	5.55927655392363	5.46607804858336
orf19.864	7.30886686851785	7.33409631547116	6.9042841414178	6.90692061761523	6.85045885750087	6.86477171020408	6.90624603302504	6.86552830378452	6.5958374220048	6.71033732087287	6.23788571182202	6.11754918273005	6.00341348768682	6.16537707624797	6.31438435975922	6.2086361873379	6.14568238004291	6.07559820148783	6.01412008574426	5.93189227621833	6.05774964992227	5.98125102521509	6.03902832948421	5.81945040566439	5.81462887868727	6.05614152449527
orf19.866	6.91111852069915	6.9094028098805	7.22846610451659	7.16888156504853	7.02482509150484	6.86550121490345	6.77952614793551	6.67430068449612	6.43301883816037	6.31279565956039	5.59108911939547	5.53884724482385	5.60581732704369	5.68175956075379	5.91023150471918	5.87005076790468	6.05088028452091	6.05807828442308	6.23224340975418	6.00274012291453	6.37619822810952	6.27969599981384	6.41910053999522	6.20247908689666	6.37166361028643	6.57183227317176
orf19.867	6.59391055748883	6.58443063906751	6.44606551026868	6.60796213414645	6.10696321994261	6.12397572928775	6.45044910677803	6.45268230512201	6.82058401924502	6.79275375431835	7.39302496064109	7.4129782868049	7.61077195008138	7.58480978903392	7.60921800916904	7.40129345610984	7.52550659895672	7.60176891492984	7.61233838683532	7.49324411561711	7.53317398612763	7.57144993659081	7.52020070034885	7.5321375124394	7.3667473161304	7.33777609394363
orf19.868	8.66394614618246	8.68771228552842	8.38240299694939	8.5180478567812	7.14441760869373	7.19177876784895	6.96639921600798	7.15086544856598	7.24659423861604	7.17294025085379	7.63934569923002	7.56741608504516	7.77443897292423	7.85099779148888	8.1950885799713	8.08958570328516	8.37104413111842	8.37918678140516	8.32428067857019	8.35643387043669	8.47653903981771	8.3786868003509	8.55748567703194	8.33335997771547	8.49182096600548	8.78795191432772
orf19.87	1.78813050442857	1.49186448561267	2.70042696686298	2.60054379264859	1.65600123603247	0.729942542783174	1.64442700884599	1.86528980708271	2.01993157980694	2.40306087374585	2.77621990311248	2.83977135574215	3.00759511995748	2.88813892397685	3.05983744996444	3.59072984009515	3.25809277251077	3.66107166530259	3.59743014704449	3.42883263498132	3.54145582544643	3.3798759047667	3.65616619457955	3.68956323909477	3.98864134298229	3.48796236022115
orf19.871	6.83144114863911	6.82610496370773	6.6733794329052	6.7168344701116	6.06845762318223	6.12153490207942	6.29375484585998	6.21851753959771	6.28026986776682	6.30556953854124	6.41478082428762	6.33275346409898	6.19465132486496	6.31553009176881	6.57912999949236	6.31735329128445	6.59696471822161	6.44366148067188	6.31197894332975	6.37539047084247	6.51245389057475	6.44129358650367	6.497843020975	6.29870374175362	6.3330427646999	6.65838543921159
orf19.872	4.67414964605573	4.78322331638503	4.82652377858469	4.86696340122514	4.24370167744533	4.26490680260825	4.25920553967043	4.29828982295338	4.7257873461446	4.62167295177503	4.94905479285979	4.79599918484899	4.81526199643986	5.03302970942007	4.97242310350098	4.6619791527576	5.10025189980005	5.07811850419157	4.86335331247991	4.97772744613645	4.95136492899434	4.9247036324184	4.92777166721363	4.49776218602933	4.81370029506828	4.98955792576143
orf19.873	0.393617213611086	-0.39791601106755	-0.00705764837688173	0.284759038545827	-0.230985201553488	0.447669560068644	-0.803920475535568	-0.911044879477201	1.0020277020699	0.936014113654939	0.178850889900044	0.762511979384663	0.652451704968701	1.7517225371659	1.07377720120291	1.75003812368238	0.77247420013787	1.88439936353291	1.1505797955219	1.2073686214326	1.45605474546294	1.82940501882954	1.29724183512465	0.503791786744616	1.38121773014469	1.56326528872082
orf19.873.1	7.13758347517216	7.10332616462324	7.33154011679769	7.52117210499077	7.93311970304743	7.83299796295546	8.19447309562335	8.08199684533498	8.30577957683754	8.11455996809871	8.1277384920021	7.9461860435799	8.2688148925642	8.18232805064163	7.85592064137101	7.87515682908243	7.77967692310629	8.11652655810353	8.05433039181519	7.89623388962046	7.99820527257756	7.91343922280794	7.87064298817148	7.89218728225039	7.83223906008555	7.74320469674721
orf19.874	6.07252492550734	6.05591912613953	5.80606387352613	5.93925684090678	5.45729548705141	5.41369905117205	5.59270810910082	5.50397165362646	6.03909294659292	5.81064691274601	5.97311510973481	6.0477871350804	6.09882500938092	6.1056466856143	5.97747811274219	5.8030495459601	5.96988549601736	5.90119792911611	5.88906312274132	5.99350039641148	5.89321724839921	5.89913858773434	6.03450736005395	5.99516252926043	6.14518511031673	6.07856667017018
orf19.875	5.42903796719959	5.47369221430029	6.09228651361263	6.00667415727277	6.13845286082937	6.05017642377846	6.26530244119222	6.22113619008331	6.03522736485279	5.98059034924896	6.03849381971204	6.10758040871037	6.08183666729098	6.00670722932161	6.0264803945078	5.74237684616791	5.99276892500769	5.90064304327204	6.11509125648331	6.03462246792714	5.86572547590433	5.99195612772361	5.67660286563045	5.85028995441191	5.87255944475062	5.72558805042806
orf19.876	6.5149171894745	6.48087812860801	5.67029725857286	5.55954644155818	6.12583735878114	6.18486117441654	5.93435846644509	6.05641175263738	6.05699662978358	6.00904376788943	6.4308725498859	6.49709364159327	6.99730281208936	6.93600332602013	6.45282153543169	6.59457523304546	6.37933150558845	6.77345384769762	6.75395040345794	6.81544945107615	6.72524396394827	6.86886540370915	6.84970911118764	7.04419196206655	7.10927573664563	7.06443821023839
orf19.878	4.71459393476527	4.53798151468363	4.63793704175393	4.64241651963153	4.57199208817527	4.65412814680913	4.68147170389502	4.58521329070324	4.62308398022912	4.47907963467961	4.6506611631225	4.61488043534593	4.90299012146458	4.78905237575884	4.88816040584796	5.10914088813996	5.06204078358947	5.0417302582736	5.35764499854597	5.27581535846255	5.31611580169628	5.33584585783088	5.29082099848834	5.68098285359854	5.50703444800641	5.22028653717522
orf19.879	4.97284140830589	5.07905412485419	5.36355169552793	5.51502674314851	5.61345085531505	5.66904153531682	5.74304252491916	5.6393520838181	5.40847411409126	5.48569657311426	5.26931094513349	5.37046942073897	5.29570586768149	5.27900571645202	5.21463903006075	5.26397966738202	5.05061146752797	5.08229520726219	5.06523797123921	5.02383899872515	5.17093181096282	5.04119389262345	5.07298591368879	5.08157138641995	5.09178667752223	5.18234227296135
orf19.88	11.2083447961041	11.1728483317113	11.2459795448736	11.3254607423549	11.8393401155022	11.8544685213299	9.51079943819466	9.56155278591076	10.4630505487269	10.5070522548031	9.89954857847446	9.90531632783837	9.37718230827175	9.3312732426279	9.19927823537419	9.18753421707877	9.41524607236159	9.16578161183061	9.34904430592271	9.42249344860102	9.46579346620274	9.43974229724651	9.961809290196	9.79070484417679	9.95588489375608	10.0135081658907
orf19.880	7.13690723570266	7.16112517588939	7.44022728805775	7.43387160007558	7.6450872069427	7.5358747614015	7.5922698418279	7.48743371181512	7.14503317076792	7.20759689875395	6.71379050678973	6.79286367463627	6.43479127748592	6.42710578352448	6.44874161774451	6.39188134678621	6.53922957885251	6.30999424253721	6.18817594239878	6.19099487558671	6.35527856979022	6.15567000655533	6.21315408833863	6.1286390602702	6.16730762694628	6.26888705850398
orf19.881	5.82770027013522	5.89027411345098	5.59302332615612	5.56989853219079	5.56444055269176	5.50451900902286	5.55008858957762	5.6235894749671	5.52087749092237	5.6061827854286	5.63335437725506	5.66458023672724	5.5191190906183	5.60304645141621	5.61492275235602	5.60349771658071	5.62142831284562	5.55738903715398	5.44345929487912	5.50550421732577	5.76217739348749	5.60850264674194	5.46726960929992	5.35387549511709	5.67702953304065	5.66336569698937
orf19.882	6.97909939830671	7.071626595509	7.90846318391988	7.92533248131098	7.48910911310075	7.52666271882829	6.67525065079702	6.67238838838608	8.13147407735852	7.92205775733732	8.37280070022745	8.10274171621322	8.23408231921538	8.38891456935478	8.05100744889932	7.72794226153029	8.35230723146974	8.05693841644124	8.35724139269947	8.45128772400981	8.58025922694489	8.57003231554614	9.31589241958371	9.36452608491354	9.46658629940116	9.5532459111429
orf19.886	9.4452937716592	9.61597126227859	9.2896777757087	9.3526633508759	8.43689260347577	8.39116061357856	8.25541544832544	8.27927756989056	8.79577203076814	8.84587695571959	9.66327153061404	9.63122402016696	9.57632369354219	9.70303646875365	9.40786639053415	9.2108916404125	9.05058735484759	9.18765520440894	8.9182006854192	8.95595372026833	8.83491714146382	8.87528253250195	8.56759946653574	8.353244271792	8.46684293260483	8.56964250845183
orf19.889	4.14389766277539	3.81273412041017	3.95250440719081	4.01512672595671	3.57595517542346	3.58188020177964	3.05258373032182	3.14599986148653	3.59586392156163	3.47437215739341	3.91749905581239	4.15471141530851	4.28487089525665	4.22619277429821	4.40277742359131	4.65435655318032	4.31499949368238	4.49467842729334	4.01868541245304	4.31552267454844	4.39691321119974	4.36642897260636	3.97206027409168	4.20395288956096	4.09710467592925	4.038676569513
orf19.89	5.96538213256254	6.0978573696793	6.61052022584866	6.77913807630856	4.93082080762294	5.12047971554364	5.11525372802867	5.15811630857499	5.77274693578734	5.72296099859039	5.872395772259	5.91368133332231	5.66753511817775	5.59358808102866	5.45326593816808	5.38203170207895	5.57087713598413	5.38001542500096	5.45237384603786	5.30146749853795	5.32694367978704	5.44672178193258	5.61054943700353	5.39629207862679	5.60998790904987	5.58049098968975
orf19.891	8.03609523449159	8.10086750083208	9.27195617066325	9.28196400016558	9.10402042332703	9.06280161860589	8.59894228623959	8.59863630415157	8.1885664559452	8.27885213966811	8.35890710253468	8.38615002595651	8.43544621182631	8.46570417058833	8.85027978649587	8.48979350165086	9.02500934674553	8.73797991151828	8.7760310240191	8.69722760945614	8.9077129716988	8.79271344698019	8.99455474203988	8.76472193350962	8.817456759966	8.94810469096613
orf19.893	0.319267806090531	1.22863836972222	0.126570896311478	-0.43374217298607	0.351198788856919	0.0963938454337301	-0.387790982350369	0.00763451390218318	0.775447827310273	0.885265896956391	0.666427203708015	0.64162102735392	1.27879867192993	1.43702912551359	1.3971865381241	3.30293140196504	1.67132856431449	1.72961522979842	1.25745812376732	1.32993081083989	1.38231058208442	1.26389711374592	1.13741837217005	0.649804511691445	0.704872211927896	0.554861319591974
orf19.894	6.04827518677483	6.04528967084058	5.22512874534727	5.46905823217757	5.16054780783079	5.15670355431971	5.35899237603827	5.47608266680614	5.81628594039254	5.87300376689581	6.22632931348584	6.41393540443073	6.13303796764993	6.18776240905853	6.03261023010716	5.87909297378526	5.85127143256752	5.62310896842067	5.65598506740195	5.60794816465007	5.72454818179766	5.60937093563923	5.68709128086758	5.36611692502062	5.48699232095757	5.61158038115095
orf19.895	7.70852634495628	7.70532017975379	7.82121192168969	7.86154915046944	7.4066206931495	7.4084979126211	7.51280762611654	7.53029669647289	7.71413615834486	7.66357608692866	7.80004288545859	7.88405195691566	7.78811938113755	7.80094556264531	7.75048700710058	7.59064299562374	7.72174075387217	7.56264112757791	7.51951647461369	7.46957484565785	7.54477741367119	7.38272314306426	7.5153419304836	7.40665558426967	7.33712911902781	7.3835239335607
orf19.896	6.38198063170067	6.47267508830643	5.46323761274726	5.4601367741838	8.44768416629686	8.262126523966	5.23746552513783	5.51468219771977	5.32015573795873	5.44036406777646	5.31392625897675	5.28966541971888	5.12044024190623	5.25483248056721	5.43036983642459	6.2909263317096	5.62913595936134	5.62689102586018	5.63558236926635	5.82989943046016	5.86747115814492	5.93919939307791	5.72416835558419	5.8666404401999	6.01627786225315	6.1916343510488
orf19.897	5.20992260818454	5.18075145611922	4.66014953106937	4.7597596735559	4.01983490906116	3.99311941552575	4.12313106318103	4.10767112272903	4.69671586607219	4.55823057044716	5.03544388921916	5.03107900797802	4.85388879964399	4.96131392920552	4.77495303737494	4.77279210530295	4.69581374567723	4.8945405388998	4.72398180689179	4.87748783899041	4.86143346595029	4.88258985375088	5.01908477500756	5.0785069283398	4.89018086811377	4.88801427230709
orf19.898	7.93585757310734	7.91509344666696	7.22753671499868	7.29402199026059	7.06710332134416	7.11410379432247	7.23995435626574	7.26121691613824	7.24347272484421	7.20120373497631	7.02014405014109	7.08972650459312	6.50529297379434	6.4262148509828	5.86563506452676	5.87229448565989	5.82521216200399	5.92760977949222	5.90124634475587	5.89934481005483	5.81679570583088	5.9007625611535	6.00245756130303	5.88048579763772	6.00664463356813	5.9627853745305
orf19.899	5.43124592012356	5.27810511918157	5.21391033746503	5.17402918517816	4.20162143231871	4.35493397593343	4.18012660500569	4.30324138687665	5.02505948339397	5.05805675305447	5.88279007557797	6.03582497098653	6.19465132486496	6.11790905712707	5.93960225881766	5.7921877267958	5.72575909886334	5.9971499361264	5.83716228106057	5.88609144160124	5.71776363527498	5.79645109704316	6.02845727795084	5.92206717104304	5.80671299395188	5.9065921502957
orf19.9	5.95315089707256	5.83054703645835	4.5000439922202	4.55713197455518	4.98695500681022	4.82887263968307	4.17503724045566	4.18482076993982	5.15185731488146	5.21449853560671	5.27721204723389	5.39174346158075	5.41444851514365	5.22898559231818	5.5076204662751	5.29845261840623	4.92849232929882	5.01296510535555	4.79534990309823	4.72579943231921	4.68391838171005	4.60845822397581	3.98461445657557	3.38707586911812	3.34126928929385	3.28252957598219
orf19.90	6.18931721731529	6.31866764272638	6.00133252900052	6.07984391078355	4.72506601882529	4.75205599140403	4.90387805926517	5.12214127506566	5.15423546053889	5.08261757130124	5.39263191964359	5.43337293618343	5.42166783067162	5.50178309175986	5.66361165833526	5.54342908972415	5.6136792666926	5.48862842969933	5.33686523006664	5.40455111235141	5.34354625943429	5.3549270801342	5.4888781792955	5.29178720741373	5.47428318488723	5.63121834776041
orf19.900	8.57138284680049	8.57177339091562	8.79626006930592	8.79218583285336	8.89602089720926	8.84393355559034	8.70913371239493	8.7065246677178	8.43575137771136	8.50729553671777	8.4120861235811	8.47608945296038	8.37758080274191	8.51009907833948	8.68565248411695	8.41339870759466	8.87937271635267	8.68424126481428	8.81840633402756	8.81743783042602	8.797577262017	8.75872624877107	9.04224598413648	9.03646932889706	8.92198111361272	9.04909397184789
orf19.903	13.1697456119024	13.0626205086863	12.7253609738777	12.7459986905723	11.9617605264786	11.8598097506995	10.7594463470808	10.7332803012405	10.6395537277481	10.7187749719608	12.1956126604398	12.351061516201	13.0560496721725	12.9382800206695	13.0954452628069	13.0408818802124	13.0838702398171	13.0574276001272	13.0096832188965	13.0032745454276	12.9488098617903	12.9201971372679	13.0433919170721	13.1578085974527	13.0092946744067	12.9430343266608
orf19.904	5.50856217280373	5.53996640427248	5.08026981630443	5.08688084642977	3.66122832536397	3.7867806317303	3.94324418676153	4.07908632153082	4.44028821877853	4.31604458720653	4.97114185746449	5.0067724466464	5.11155286769871	4.97957984937284	5.52322498917289	5.17104510567847	5.5566224929653	5.50464008322926	5.48722183164196	5.35731091780015	5.41299776044485	5.4015910933706	5.61938755565337	5.60216763677795	5.52313542153214	5.54412002112111
orf19.905	6.63471928726568	6.55947304157755	5.90347437268974	5.88529325656762	5.60629887292089	5.47234242457713	5.7910209888584	5.70629862345985	5.869995633948	5.8021142950403	5.86323891610159	5.8822936144128	5.95447711136518	5.82669768110126	5.68041104904844	5.78937192774245	5.74999735187822	5.65385241548003	5.84348986880263	5.70925258615425	5.60257408250864	5.69527861569461	5.9585859535017	5.74223582960244	6.04359248169063	6.08807175714986
orf19.906	7.88078026905062	7.93351513038571	7.47157327399189	7.35244254198132	7.48788945900982	7.59862944325728	7.69672948690659	7.68909203721139	7.70077645293721	7.74329055446884	7.45659442980342	7.55646813733599	7.13256812932626	7.19635623650565	7.22392622803591	7.50598246407218	6.97086376273386	6.64018101289364	6.47229983427944	6.38131223926813	6.52656712600008	6.38090540567546	6.33335908650252	6.00679625111716	6.02949427261889	6.33024746965276
orf19.908	8.48660630995164	8.50672624729845	7.18699577157192	7.09516355010508	6.83218779750056	6.78912402675317	7.18595109042322	7.19815207305653	7.36527625010701	7.36997125527804	7.0641925319143	7.20771362207234	6.96603191264978	6.90451995282062	6.57164536011965	6.40465402648049	6.39297722939716	6.26840885013675	6.17986549747103	6.29744367406144	6.02166743262115	6.03103665124861	6.06290377224894	6.00824811531858	6.15849928595516	6.27998806076793
orf19.909	6.92692029968925	6.79660626228353	5.01554134824381	4.77817139141372	2.82578342001924	2.41084536501144	3.10704268698118	3.04397109264289	3.56834444923553	3.83859107037698	5.00007492009044	5.23839558396011	5.63519698452732	5.86322760862932	6.36635374201331	6.21695838159133	6.58980972816633	6.92388613367413	6.8034755595102	6.91015036112999	6.86324025525497	6.73871669992615	7.15336448108376	7.09923852060097	7.32864736340912	7.65121342550382
orf19.909.1	4.65160170747661	4.44040713475393	4.46261854915258	4.7377806146542	4.50820892517141	4.47833804562438	4.0303643840998	3.97122110885171	4.38466274912001	4.37246168176169	4.65369919447431	4.64669029507618	4.98325046387814	5.08456986714019	4.94023648263653	4.85515208942431	5.0756429210441	4.99716566257753	5.44623369068595	5.45927032924074	5.32414803670292	5.55381585397731	5.59707749056953	5.76336039916981	5.82538342504897	5.74173723011659
orf19.91	4.0377728273044	4.19325978423715	4.33726231094217	4.40273051032426	3.83032408768412	3.61001251807245	4.03598952929416	4.03809154965834	4.26212901855474	4.15918682706646	4.05712499437117	4.16573095458937	3.60417069898922	3.99433821877753	4.06604918389844	4.17786941955322	4.14047392230663	4.02521028144056	4.17403706361584	4.06807016343385	4.39178241742082	4.12659455807571	4.32783859447033	4.12303328832279	4.16903638872997	4.21651117302049
orf19.910	4.94220384069041	4.81925248597312	6.28388052942657	6.12004720978602	5.89887099864819	5.89590944433752	5.89929816869859	5.90340821868145	5.27497688323411	5.22730203348225	4.6261238168367	4.73419839636092	4.81219438987685	5.01838006684322	5.48069916761296	5.48540712193358	5.9662389108752	5.96134960983761	6.1220481788561	6.17803287877753	6.10554205257596	6.20936119285223	6.2577972625107	6.39659380070602	6.21481505216979	6.26330436039994
orf19.913.2	6.21517477811604	6.02959916177366	6.75490279855888	6.91917916111986	7.44770448856916	7.53723150124709	7.71262238122227	7.67293280193502	7.91887722854849	7.79623698526461	7.59657160428121	7.41932274354465	7.53872724453038	7.49189603921151	7.26021877802457	7.18625083386911	7.19148839556792	7.39564077801033	7.3842836088687	7.35277911363993	7.38999052787117	7.35929154307498	7.29113104169989	7.32751485250848	7.16311033593925	7.17188691182359
